x, y, v_x, v_y
3094.99, 2880.26, 417.88, 356.221
3099.17, 2883.83, 417.788, 356.045
3103.35, 2887.39, 417.697, 355.869
3107.52, 2890.95, 417.605, 355.692
3111.7, 2894.5, 417.513, 355.516
3115.87, 2898.06, 417.422, 355.34
3120.05, 2901.61, 417.33, 355.164
3124.22, 2905.16, 417.239, 354.988
3128.39, 2908.71, 417.147, 354.812
3132.56, 2912.26, 417.056, 354.636
3136.74, 2915.81, 416.965, 354.461
3140.9, 2919.35, 416.873, 354.285
3145.07, 2922.89, 416.782, 354.109
3149.24, 2926.44, 416.691, 353.934
3153.41, 2929.97, 416.6, 353.758
3157.57, 2933.51, 416.509, 353.583
3161.74, 2937.05, 416.418, 353.408
3165.9, 2940.58, 416.327, 353.232
3170.07, 2944.11, 416.236, 353.057
3174.23, 2947.64, 416.145, 352.882
3178.39, 2951.17, 416.054, 352.707
3182.55, 2954.7, 415.963, 352.532
3186.71, 2958.23, 415.873, 352.357
3190.87, 2961.75, 415.782, 352.182
3195.03, 2965.27, 415.691, 352.007
3199.18, 2968.79, 415.601, 351.832
3203.34, 2972.31, 415.51, 351.657
3207.5, 2975.83, 415.42, 351.483
3211.65, 2979.34, 415.329, 351.308
3215.8, 2982.85, 415.239, 351.133
3219.96, 2986.37, 415.149, 350.959
3224.11, 2989.88, 415.058, 350.785
3228.26, 2993.38, 414.968, 350.61
3232.41, 2996.89, 414.878, 350.436
3236.56, 3000.39, 414.788, 350.262
3240.7, 3003.9, 414.698, 350.088
3244.85, 3007.4, 414.608, 349.913
3249, 3010.9, 414.518, 349.739
3253.14, 3014.39, 414.428, 349.565
3257.29, 3017.89, 414.338, 349.392
3261.43, 3021.38, 414.248, 349.218
3265.57, 3024.88, 414.158, 349.044
3269.71, 3028.37, 414.069, 348.87
3273.85, 3031.85, 413.979, 348.697
3277.99, 3035.34, 413.889, 348.523
3282.13, 3038.83, 413.8, 348.349
3286.27, 3042.31, 413.71, 348.176
3290.41, 3045.79, 413.621, 348.003
3294.54, 3049.27, 413.531, 347.829
3298.68, 3052.75, 413.442, 347.656
3302.81, 3056.23, 413.353, 347.483
3306.95, 3059.7, 413.263, 347.31
3311.08, 3063.17, 413.174, 347.136
3315.21, 3066.65, 413.085, 346.963
3319.34, 3070.12, 412.996, 346.79
3323.47, 3073.58, 412.907, 346.618
3327.6, 3077.05, 412.818, 346.445
3331.73, 3080.51, 412.729, 346.272
3335.86, 3083.98, 412.64, 346.099
3339.98, 3087.44, 412.551, 345.927
3344.11, 3090.9, 412.462, 345.754
3348.23, 3094.35, 412.373, 345.581
3352.36, 3097.81, 412.284, 345.409
3356.48, 3101.26, 412.196, 345.237
3360.6, 3104.72, 412.107, 345.064
3364.72, 3108.17, 412.018, 344.892
3368.84, 3111.62, 411.93, 344.72
3372.96, 3115.06, 411.841, 344.547
3377.08, 3118.51, 411.753, 344.375
3381.2, 3121.95, 411.665, 344.203
3385.32, 3125.4, 411.576, 344.031
3389.43, 3128.84, 411.488, 343.859
3393.55, 3132.27, 411.4, 343.688
3397.66, 3135.71, 411.311, 343.516
3401.77, 3139.15, 411.223, 343.344
3405.89, 3142.58, 411.135, 343.172
3410, 3146.01, 411.047, 343.001
3414.11, 3149.44, 410.959, 342.829
3418.22, 3152.87, 410.871, 342.658
3422.33, 3156.3, 410.783, 342.486
3426.43, 3159.72, 410.695, 342.315
3430.54, 3163.14, 410.607, 342.144
3434.65, 3166.57, 410.52, 341.972
3438.75, 3169.99, 410.432, 341.801
3442.86, 3173.4, 410.344, 341.63
3446.96, 3176.82, 410.257, 341.459
3451.06, 3180.23, 410.169, 341.288
3455.16, 3183.65, 410.081, 341.117
3459.26, 3187.06, 409.994, 340.946
3463.36, 3190.47, 409.906, 340.775
3467.46, 3193.88, 409.819, 340.605
3471.56, 3197.28, 409.732, 340.434
3475.66, 3200.69, 409.644, 340.263
3479.76, 3204.09, 409.557, 340.093
3483.85, 3207.49, 409.47, 339.922
3487.95, 3210.89, 409.383, 339.752
3492.04, 3214.29, 409.296, 339.581
3496.13, 3217.68, 409.209, 339.411
3500.22, 3221.08, 409.122, 339.241
3504.32, 3224.47, 409.035, 339.07
3508.41, 3227.86, 408.948, 338.9
3512.5, 3231.25, 408.861, 338.73
3516.58, 3234.64, 408.774, 338.56
3520.67, 3238.02, 408.687, 338.39
3524.76, 3241.4, 408.6, 338.22
3528.84, 3244.79, 408.514, 338.05
3532.93, 3248.17, 408.427, 337.881
3537.01, 3251.55, 408.34, 337.711
3541.1, 3254.92, 408.254, 337.541
3545.18, 3258.3, 408.167, 337.372
3549.26, 3261.67, 408.081, 337.202
3553.34, 3265.04, 407.995, 337.032
3557.42, 3268.42, 407.908, 336.863
3561.5, 3271.78, 407.822, 336.694
3565.58, 3275.15, 407.736, 336.524
3569.66, 3278.52, 407.649, 336.355
3573.73, 3281.88, 407.563, 336.186
3577.81, 3285.24, 407.477, 336.017
3581.88, 3288.6, 407.391, 335.848
3585.96, 3291.96, 407.305, 335.679
3590.03, 3295.32, 407.219, 335.51
3594.1, 3298.67, 407.133, 335.341
3598.17, 3302.03, 407.047, 335.172
3602.25, 3305.38, 406.961, 335.003
3606.31, 3308.73, 406.875, 334.834
3610.38, 3312.08, 406.79, 334.666
3614.45, 3315.42, 406.704, 334.497
3618.52, 3318.77, 406.618, 334.329
3622.58, 3322.11, 406.533, 334.16
3626.65, 3325.45, 406.447, 333.992
3630.71, 3328.79, 406.362, 333.823
3634.78, 3332.13, 406.276, 333.655
3638.84, 3335.47, 406.191, 333.487
3642.9, 3338.8, 406.105, 333.318
3646.96, 3342.13, 406.02, 333.15
3651.02, 3345.47, 405.935, 332.982
3655.08, 3348.8, 405.849, 332.814
3659.14, 3352.12, 405.764, 332.646
3663.2, 3355.45, 405.679, 332.478
3667.26, 3358.78, 405.594, 332.31
3671.31, 3362.1, 405.509, 332.143
3675.37, 3365.42, 405.424, 331.975
3679.42, 3368.74, 405.339, 331.807
3683.47, 3372.06, 405.254, 331.64
3687.53, 3375.37, 405.169, 331.472
3691.58, 3378.69, 405.084, 331.304
3695.63, 3382, 404.999, 331.137
3699.68, 3385.31, 404.915, 330.97
3703.73, 3388.62, 404.83, 330.802
3707.78, 3391.93, 404.745, 330.635
3711.82, 3395.24, 404.661, 330.468
3715.87, 3398.54, 404.576, 330.301
3719.92, 3401.84, 404.492, 330.134
3723.96, 3405.15, 404.407, 329.966
3728.01, 3408.45, 404.323, 329.799
3732.05, 3411.74, 404.238, 329.633
3736.09, 3415.04, 404.154, 329.466
3740.13, 3418.33, 404.07, 329.299
3744.17, 3421.63, 403.985, 329.132
3748.21, 3424.92, 403.901, 328.965
3752.25, 3428.21, 403.817, 328.799
3756.29, 3431.5, 403.733, 328.632
3760.33, 3434.78, 403.649, 328.466
3764.36, 3438.07, 403.565, 328.299
3768.4, 3441.35, 403.481, 328.133
3772.44, 3444.63, 403.397, 327.966
3776.47, 3447.91, 403.313, 327.8
3780.5, 3451.19, 403.229, 327.634
3784.53, 3454.47, 403.145, 327.468
3788.57, 3457.74, 403.062, 327.302
3792.6, 3461.01, 402.978, 327.135
3796.63, 3464.29, 402.894, 326.969
3800.66, 3467.55, 402.811, 326.803
3804.68, 3470.82, 402.727, 326.638
3808.71, 3474.09, 402.644, 326.472
3812.74, 3477.35, 402.56, 326.306
3816.76, 3480.62, 402.477, 326.14
3820.79, 3483.88, 402.393, 325.974
3824.81, 3487.14, 402.31, 325.809
3828.83, 3490.4, 402.227, 325.643
3832.86, 3493.65, 402.143, 325.478
3836.88, 3496.91, 402.06, 325.312
3840.9, 3500.16, 401.977, 325.147
3844.92, 3503.41, 401.894, 324.982
3848.94, 3506.66, 401.811, 324.816
3852.96, 3509.91, 401.728, 324.651
3856.97, 3513.16, 401.645, 324.486
3860.99, 3516.4, 401.562, 324.321
3865.01, 3519.64, 401.479, 324.156
3869.02, 3522.89, 401.396, 323.991
3873.03, 3526.13, 401.313, 323.826
3877.05, 3529.36, 401.23, 323.661
3881.06, 3532.6, 401.148, 323.496
3885.07, 3535.84, 401.065, 323.331
3889.08, 3539.07, 400.982, 323.167
3893.09, 3542.3, 400.9, 323.002
3897.1, 3545.53, 400.817, 322.837
3901.11, 3548.76, 400.735, 322.673
3905.12, 3551.99, 400.652, 322.508
3909.12, 3555.21, 400.57, 322.344
3913.13, 3558.43, 400.487, 322.179
3917.13, 3561.66, 400.405, 322.015
3921.14, 3564.88, 400.323, 321.851
3925.14, 3568.09, 400.24, 321.686
3929.14, 3571.31, 400.158, 321.522
3933.14, 3574.53, 400.076, 321.358
3937.14, 3577.74, 399.994, 321.194
3941.14, 3580.95, 399.912, 321.03
3945.14, 3584.16, 399.83, 320.866
3949.14, 3587.37, 399.748, 320.702
3953.14, 3590.58, 399.666, 320.538
3957.14, 3593.78, 399.584, 320.375
3961.13, 3596.99, 399.502, 320.211
3965.13, 3600.19, 399.42, 320.047
3969.12, 3603.39, 399.338, 319.884
3973.11, 3606.59, 399.257, 319.72
3977.11, 3609.79, 399.175, 319.557
3981.1, 3612.98, 399.093, 319.393
3985.09, 3616.18, 399.012, 319.23
3989.08, 3619.37, 398.93, 319.066
3993.07, 3622.56, 398.849, 318.903
3997.06, 3625.75, 398.767, 318.74
4001.05, 3628.94, 398.686, 318.577
4005.03, 3632.12, 398.604, 318.413
4009.02, 3635.31, 398.523, 318.25
4013, 3638.49, 398.442, 318.087
4016.99, 3641.67, 398.361, 317.924
4020.97, 3644.85, 398.279, 317.761
4024.95, 3648.03, 398.198, 317.599
4028.94, 3651.2, 398.117, 317.436
4032.92, 3654.38, 398.036, 317.273
4036.9, 3657.55, 397.955, 317.11
4040.88, 3660.72, 397.874, 316.948
4044.86, 3663.89, 397.793, 316.785
4048.83, 3667.06, 397.712, 316.623
4052.81, 3670.22, 397.631, 316.46
4056.79, 3673.39, 397.55, 316.298
4060.76, 3676.55, 397.47, 316.135
4064.74, 3679.71, 397.389, 315.973
4068.71, 3682.87, 397.308, 315.811
4072.68, 3686.03, 397.227, 315.648
4076.66, 3689.19, 397.147, 315.486
4080.63, 3692.34, 397.066, 315.324
4084.6, 3695.49, 396.986, 315.162
4088.57, 3698.65, 396.905, 315
4092.54, 3701.8, 396.825, 314.838
4096.51, 3704.94, 396.744, 314.676
4100.47, 3708.09, 396.664, 314.514
4104.44, 3711.24, 396.584, 314.353
4108.41, 3714.38, 396.503, 314.191
4112.37, 3717.52, 396.423, 314.029
4116.34, 3720.66, 396.343, 313.868
4120.3, 3723.8, 396.263, 313.706
4124.26, 3726.94, 396.183, 313.545
4128.22, 3730.07, 396.103, 313.383
4132.18, 3733.21, 396.023, 313.222
4136.14, 3736.34, 395.943, 313.06
4140.1, 3739.47, 395.863, 312.899
4144.06, 3742.6, 395.783, 312.738
4148.02, 3745.73, 395.703, 312.577
4151.98, 3748.85, 395.623, 312.415
4155.93, 3751.98, 395.543, 312.254
4159.89, 3755.1, 395.464, 312.093
4163.84, 3758.22, 395.384, 311.932
4167.8, 3761.34, 395.304, 311.771
4171.75, 3764.46, 395.225, 311.61
4175.7, 3767.57, 395.145, 311.45
4179.65, 3770.69, 395.066, 311.289
4183.61, 3773.8, 394.986, 311.128
4187.56, 3776.91, 394.907, 310.967
4191.5, 3780.02, 394.827, 310.807
4195.45, 3783.13, 394.748, 310.646
4199.4, 3786.24, 394.669, 310.486
4203.35, 3789.34, 394.589, 310.325
4207.29, 3792.44, 394.51, 310.165
4211.24, 3795.55, 394.431, 310.004
4215.18, 3798.65, 394.352, 309.844
4219.13, 3801.74, 394.273, 309.684
4223.07, 3804.84, 394.194, 309.524
4227.01, 3807.94, 394.115, 309.364
4230.95, 3811.03, 394.036, 309.203
4234.89, 3814.12, 393.957, 309.043
4238.83, 3817.21, 393.878, 308.883
4242.77, 3820.3, 393.799, 308.723
4246.71, 3823.39, 393.72, 308.564
4250.65, 3826.47, 393.641, 308.404
4254.58, 3829.56, 393.563, 308.244
4258.52, 3832.64, 393.484, 308.084
4262.45, 3835.72, 393.405, 307.925
4266.39, 3838.8, 393.327, 307.765
4270.32, 3841.88, 393.248, 307.605
4274.25, 3844.95, 393.169, 307.446
4278.18, 3848.03, 393.091, 307.286
4282.11, 3851.1, 393.013, 307.127
4286.04, 3854.17, 392.934, 306.968
4289.97, 3857.24, 392.856, 306.808
4293.9, 3860.31, 392.777, 306.649
4297.83, 3863.38, 392.699, 306.49
4301.76, 3866.44, 392.621, 306.331
4305.68, 3869.51, 392.543, 306.171
4309.61, 3872.57, 392.464, 306.012
4313.53, 3875.63, 392.386, 305.853
4317.46, 3878.69, 392.308, 305.694
4321.38, 3881.74, 392.23, 305.535
4325.3, 3884.8, 392.152, 305.377
4329.22, 3887.85, 392.074, 305.218
4333.15, 3890.9, 391.996, 305.059
4337.06, 3893.95, 391.918, 304.9
4340.98, 3897, 391.841, 304.742
4344.9, 3900.05, 391.763, 304.583
4348.82, 3903.1, 391.685, 304.424
4352.74, 3906.14, 391.607, 304.266
4356.65, 3909.18, 391.53, 304.107
4360.57, 3912.22, 391.452, 303.949
4364.48, 3915.26, 391.374, 303.791
4368.4, 3918.3, 391.297, 303.632
4372.31, 3921.34, 391.219, 303.474
4376.22, 3924.37, 391.142, 303.316
4380.13, 3927.41, 391.064, 303.158
4384.04, 3930.44, 390.987, 303
4387.95, 3933.47, 390.91, 302.842
4391.86, 3936.5, 390.832, 302.684
4395.77, 3939.52, 390.755, 302.526
4399.68, 3942.55, 390.678, 302.368
4403.59, 3945.57, 390.601, 302.21
4407.49, 3948.59, 390.523, 302.052
4411.4, 3951.61, 390.446, 301.894
4415.3, 3954.63, 390.369, 301.737
4419.2, 3957.65, 390.292, 301.579
4423.11, 3960.67, 390.215, 301.421
4427.01, 3963.68, 390.138, 301.264
4430.91, 3966.69, 390.061, 301.106
4434.81, 3969.7, 389.984, 300.949
4438.71, 3972.71, 389.908, 300.792
4442.61, 3975.72, 389.831, 300.634
4446.51, 3978.73, 389.754, 300.477
4450.41, 3981.73, 389.677, 300.32
4454.3, 3984.74, 389.601, 300.162
4458.2, 3987.74, 389.524, 300.005
4462.09, 3990.74, 389.447, 299.848
4465.99, 3993.74, 389.371, 299.691
4469.88, 3996.73, 389.294, 299.534
4473.78, 3999.73, 389.218, 299.377
4477.67, 4002.72, 389.141, 299.22
4481.56, 4005.71, 389.065, 299.063
4485.45, 4008.71, 388.989, 298.907
4489.34, 4011.69, 388.912, 298.75
4493.23, 4014.68, 388.836, 298.593
4497.12, 4017.67, 388.76, 298.437
4501.01, 4020.65, 388.683, 298.28
4504.89, 4023.63, 388.607, 298.123
4508.78, 4026.62, 388.531, 297.967
4512.66, 4029.6, 388.455, 297.81
4516.55, 4032.57, 388.379, 297.654
4520.43, 4035.55, 388.303, 297.498
4524.31, 4038.53, 388.227, 297.341
4528.2, 4041.5, 388.151, 297.185
4532.08, 4044.47, 388.075, 297.029
4535.96, 4047.44, 387.999, 296.873
4539.84, 4050.41, 387.923, 296.717
4543.72, 4053.38, 387.848, 296.561
4547.6, 4056.34, 387.772, 296.405
4551.47, 4059.31, 387.696, 296.249
4555.35, 4062.27, 387.621, 296.093
4559.23, 4065.23, 387.545, 295.937
4563.1, 4068.19, 387.469, 295.781
4566.98, 4071.15, 387.394, 295.625
4570.85, 4074.1, 387.318, 295.469
4574.73, 4077.06, 387.243, 295.314
4578.6, 4080.01, 387.167, 295.158
4582.47, 4082.96, 387.092, 295.003
4586.34, 4085.91, 387.017, 294.847
4590.21, 4088.86, 386.941, 294.692
4594.08, 4091.81, 386.866, 294.536
4597.95, 4094.75, 386.791, 294.381
4601.82, 4097.7, 386.716, 294.225
4605.68, 4100.64, 386.64, 294.07
4609.55, 4103.58, 386.565, 293.915
4613.42, 4106.52, 386.49, 293.76
4617.28, 4109.46, 386.415, 293.605
4621.14, 4112.39, 386.34, 293.449
4625.01, 4115.33, 386.265, 293.294
4628.87, 4118.26, 386.19, 293.139
4632.73, 4121.19, 386.115, 292.984
4636.59, 4124.12, 386.04, 292.83
4640.45, 4127.05, 385.966, 292.675
4644.31, 4129.98, 385.891, 292.52
4648.17, 4132.9, 385.816, 292.365
4652.03, 4135.83, 385.741, 292.21
4655.89, 4138.75, 385.667, 292.056
4659.74, 4141.67, 385.592, 291.901
4663.6, 4144.59, 385.518, 291.747
4667.46, 4147.5, 385.443, 291.592
4671.31, 4150.42, 385.368, 291.438
4675.16, 4153.34, 385.294, 291.283
4679.02, 4156.25, 385.22, 291.129
4682.87, 4159.16, 385.145, 290.974
4686.72, 4162.07, 385.071, 290.82
4690.57, 4164.98, 384.996, 290.666
4694.42, 4167.88, 384.922, 290.512
4698.27, 4170.79, 384.848, 290.358
4702.12, 4173.69, 384.774, 290.203
4705.97, 4176.59, 384.7, 290.049
4709.81, 4179.5, 384.625, 289.895
4713.66, 4182.39, 384.551, 289.741
4717.51, 4185.29, 384.477, 289.588
4721.35, 4188.19, 384.403, 289.434
4725.19, 4191.08, 384.329, 289.28
4729.04, 4193.97, 384.255, 289.126
4732.88, 4196.87, 384.181, 288.972
4736.72, 4199.76, 384.107, 288.819
4740.56, 4202.64, 384.034, 288.665
4744.4, 4205.53, 383.96, 288.512
4748.24, 4208.42, 383.886, 288.358
4752.08, 4211.3, 383.812, 288.205
4755.92, 4214.18, 383.739, 288.051
4759.76, 4217.06, 383.665, 287.898
4763.59, 4219.94, 383.591, 287.744
4767.43, 4222.82, 383.518, 287.591
4771.27, 4225.69, 383.444, 287.438
4775.1, 4228.57, 383.371, 287.285
4778.93, 4231.44, 383.297, 287.132
4782.77, 4234.31, 383.224, 286.978
4786.6, 4237.18, 383.151, 286.825
4790.43, 4240.05, 383.077, 286.672
4794.26, 4242.92, 383.004, 286.519
4798.09, 4245.78, 382.931, 286.366
4801.92, 4248.65, 382.857, 286.214
4805.75, 4251.51, 382.784, 286.061
4809.58, 4254.37, 382.711, 285.908
4813.4, 4257.23, 382.638, 285.755
4817.23, 4260.09, 382.565, 285.603
4821.06, 4262.94, 382.492, 285.45
4824.88, 4265.8, 382.419, 285.297
4828.7, 4268.65, 382.346, 285.145
4832.53, 4271.5, 382.273, 284.992
4836.35, 4274.35, 382.2, 284.84
4840.17, 4277.2, 382.127, 284.687
4843.99, 4280.05, 382.054, 284.535
4847.81, 4282.89, 381.981, 284.383
4851.63, 4285.73, 381.909, 284.23
4855.45, 4288.58, 381.836, 284.078
4859.27, 4291.42, 381.763, 283.926
4863.09, 4294.26, 381.69, 283.774
4866.91, 4297.09, 381.618, 283.622
4870.72, 4299.93, 381.545, 283.47
4874.54, 4302.77, 381.473, 283.318
4878.35, 4305.6, 381.4, 283.166
4882.17, 4308.43, 381.328, 283.014
4885.98, 4311.26, 381.255, 282.862
4889.79, 4314.09, 381.183, 282.71
4893.6, 4316.92, 381.111, 282.559
4897.42, 4319.74, 381.038, 282.407
4901.23, 4322.57, 380.966, 282.255
4905.04, 4325.39, 380.894, 282.104
4908.84, 4328.21, 380.821, 281.952
4912.65, 4331.03, 380.749, 281.8
4916.46, 4333.85, 380.677, 281.649
4920.27, 4336.66, 380.605, 281.497
4924.07, 4339.48, 380.533, 281.346
4927.88, 4342.29, 380.461, 281.195
4931.68, 4345.1, 380.389, 281.043
4935.49, 4347.91, 380.317, 280.892
4939.29, 4350.72, 380.245, 280.741
4943.09, 4353.53, 380.173, 280.59
4946.89, 4356.34, 380.101, 280.439
4950.7, 4359.14, 380.03, 280.287
4954.5, 4361.94, 379.958, 280.136
4958.3, 4364.75, 379.886, 279.985
4962.09, 4367.55, 379.814, 279.834
4965.89, 4370.34, 379.743, 279.684
4969.69, 4373.14, 379.671, 279.533
4973.49, 4375.94, 379.599, 279.382
4977.28, 4378.73, 379.528, 279.231
4981.08, 4381.52, 379.456, 279.08
4984.87, 4384.31, 379.385, 278.93
4988.67, 4387.1, 379.313, 278.779
4992.46, 4389.89, 379.242, 278.628
4996.25, 4392.68, 379.171, 278.478
5000.04, 4395.46, 379.099, 278.327
5003.83, 4398.24, 379.028, 278.177
5007.62, 4401.03, 378.957, 278.027
5011.41, 4403.81, 378.885, 277.876
5015.2, 4406.58, 378.814, 277.726
5018.99, 4409.36, 378.743, 277.576
5022.78, 4412.14, 378.672, 277.425
5026.57, 4414.91, 378.601, 277.275
5030.35, 4417.68, 378.53, 277.125
5034.14, 4420.46, 378.459, 276.975
5037.92, 4423.23, 378.388, 276.825
5041.71, 4425.99, 378.317, 276.675
5045.49, 4428.76, 378.246, 276.525
5049.27, 4431.53, 378.175, 276.375
5053.05, 4434.29, 378.104, 276.225
5056.83, 4437.05, 378.033, 276.075
5060.61, 4439.81, 377.962, 275.925
5064.39, 4442.57, 377.892, 275.776
5068.17, 4445.33, 377.821, 275.626
5071.95, 4448.09, 377.75, 275.476
5075.73, 4450.84, 377.68, 275.327
5079.5, 4453.59, 377.609, 275.177
5083.28, 4456.35, 377.538, 275.028
5087.06, 4459.1, 377.468, 274.878
5090.83, 4461.85, 377.397, 274.729
5094.6, 4464.59, 377.327, 274.579
5098.38, 4467.34, 377.256, 274.43
5102.15, 4470.08, 377.186, 274.281
5105.92, 4472.83, 377.116, 274.131
5109.69, 4475.57, 377.045, 273.982
5113.46, 4478.31, 376.975, 273.833
5117.23, 4481.04, 376.905, 273.684
5121, 4483.78, 376.835, 273.535
5124.77, 4486.52, 376.764, 273.386
5128.54, 4489.25, 376.694, 273.237
5132.31, 4491.98, 376.624, 273.088
5136.07, 4494.71, 376.554, 272.939
5139.84, 4497.44, 376.484, 272.79
5143.6, 4500.17, 376.414, 272.641
5147.37, 4502.9, 376.344, 272.492
5151.13, 4505.62, 376.274, 272.344
5154.89, 4508.35, 376.204, 272.195
5158.65, 4511.07, 376.134, 272.046
5162.42, 4513.79, 376.064, 271.898
5166.18, 4516.51, 375.995, 271.749
5169.94, 4519.22, 375.925, 271.6
5173.7, 4521.94, 375.855, 271.452
5177.45, 4524.66, 375.785, 271.304
5181.21, 4527.37, 375.716, 271.155
5184.97, 4530.08, 375.646, 271.007
5188.73, 4532.79, 375.576, 270.858
5192.48, 4535.5, 375.507, 270.71
5196.24, 4538.21, 375.437, 270.562
5199.99, 4540.91, 375.368, 270.414
5203.75, 4543.62, 375.298, 270.266
5207.5, 4546.32, 375.229, 270.118
5211.25, 4549.02, 375.16, 269.97
5215, 4551.72, 375.09, 269.821
5218.75, 4554.42, 375.021, 269.674
5222.5, 4557.11, 374.952, 269.526
5226.25, 4559.81, 374.882, 269.378
5230, 4562.5, 374.813, 269.23
5233.75, 4565.2, 374.744, 269.082
5237.5, 4567.89, 374.675, 268.934
5241.24, 4570.58, 374.606, 268.787
5244.99, 4573.26, 374.537, 268.639
5248.74, 4575.95, 374.468, 268.491
5252.48, 4578.63, 374.399, 268.344
5256.22, 4581.32, 374.33, 268.196
5259.97, 4584, 374.261, 268.049
5263.71, 4586.68, 374.192, 267.901
5267.45, 4589.36, 374.123, 267.754
5271.19, 4592.04, 374.054, 267.606
5274.93, 4594.71, 373.985, 267.459
5278.67, 4597.39, 373.916, 267.312
5282.41, 4600.06, 373.848, 267.165
5286.15, 4602.73, 373.779, 267.017
5289.89, 4605.4, 373.71, 266.87
5293.63, 4608.07, 373.642, 266.723
5297.36, 4610.74, 373.573, 266.576
5301.1, 4613.4, 373.504, 266.429
5304.83, 4616.07, 373.436, 266.282
5308.57, 4618.73, 373.367, 266.135
5312.3, 4621.39, 373.299, 265.988
5316.03, 4624.05, 373.23, 265.841
5319.77, 4626.71, 373.162, 265.694
5323.5, 4629.37, 373.094, 265.548
5327.23, 4632.02, 373.025, 265.401
5330.96, 4634.68, 372.957, 265.254
5334.69, 4637.33, 372.889, 265.108
5338.42, 4639.98, 372.82, 264.961
5342.15, 4642.63, 372.752, 264.814
5345.87, 4645.28, 372.684, 264.668
5349.6, 4647.93, 372.616, 264.521
5353.33, 4650.57, 372.548, 264.375
5357.05, 4653.21, 372.48, 264.228
5360.78, 4655.86, 372.412, 264.082
5364.5, 4658.5, 372.344, 263.936
5368.22, 4661.14, 372.276, 263.789
5371.95, 4663.77, 372.208, 263.643
5375.67, 4666.41, 372.14, 263.497
5379.39, 4669.05, 372.072, 263.351
5383.11, 4671.68, 372.004, 263.205
5386.83, 4674.31, 371.936, 263.059
5390.55, 4676.94, 371.869, 262.913
5394.27, 4679.57, 371.801, 262.767
5397.99, 4682.2, 371.733, 262.621
5401.7, 4684.83, 371.665, 262.475
5405.42, 4687.45, 371.598, 262.329
5409.14, 4690.07, 371.53, 262.183
5412.85, 4692.7, 371.463, 262.037
5416.57, 4695.32, 371.395, 261.892
5420.28, 4697.93, 371.328, 261.746
5423.99, 4700.55, 371.26, 261.6
5427.71, 4703.17, 371.193, 261.455
5431.42, 4705.78, 371.125, 261.309
5435.13, 4708.4, 371.058, 261.163
5438.84, 4711.01, 370.99, 261.018
5442.55, 4713.62, 370.923, 260.872
5446.26, 4716.23, 370.856, 260.727
5449.97, 4718.83, 370.789, 260.582
5453.68, 4721.44, 370.721, 260.436
5457.38, 4724.04, 370.654, 260.291
5461.09, 4726.65, 370.587, 260.146
5464.8, 4729.25, 370.52, 260.001
5468.5, 4731.85, 370.453, 259.855
5472.21, 4734.45, 370.386, 259.71
5475.91, 4737.04, 370.319, 259.565
5479.61, 4739.64, 370.252, 259.42
5483.32, 4742.23, 370.185, 259.275
5487.02, 4744.83, 370.118, 259.13
5490.72, 4747.42, 370.051, 258.985
5494.42, 4750.01, 369.984, 258.84
5498.12, 4752.6, 369.917, 258.695
5501.82, 4755.18, 369.851, 258.551
5505.52, 4757.77, 369.784, 258.406
5509.21, 4760.35, 369.717, 258.261
5512.91, 4762.94, 369.65, 258.116
5516.61, 4765.52, 369.584, 257.972
5520.3, 4768.1, 369.517, 257.827
5524, 4770.67, 369.451, 257.683
5527.69, 4773.25, 369.384, 257.538
5531.39, 4775.83, 369.317, 257.394
